,(AO)Percentage SLAs Met,Ageing,Average Resolution Effort - Incidents,Average Resolution Effort - Problems,Backlog Processing Efficiency - Incidents,Backlog Processing Efficiency - Problems,Delivered Defects,clusters,scores,anomaly,warning
6395,100,1,4.65,22.26,1.21,0.47,0,0,0.224320269,0,No issues detected
6396,100,0,9.15,49.8,1.01,1,0,0,0.22439376,0,No issues detected
6397,100,0,10.31,80,1,1,0,0,0.20847332,0,No issues detected
6398,100,0,2,1.23,1,0.92,0,0,0.233786963,0,No issues detected
6399,100,47,15.29,14.8,1,1,2,0,0.142943851,0,No issues detected
6400,100,0,3.74,10,1.11,1,0,0,0.233387393,0,No issues detected
6401,80,0,0,0,1,1,0,0,0.158132818,0,No issues detected
6402,100,0,2.18,12,1,1,0,0,0.234653905,0,No issues detected
6403,100,0,8.52,8.52,1.26,1.26,0,0,0.225673299,0,No issues detected
6404,100,0,4,0.67,2.5,-1,0,0,0.183419852,0,No issues detected
6405,100,0,11,20,1,1,1,0,0.2254444,0,No issues detected
6406,100,0,3.23,30.25,1.03,1,0,0,0.233828288,0,No issues detected
6407,100,0,0,0.06,0.8,0.89,1,0,0.232165564,0,No issues detected
6408,100,0,10,10,1,1,0,0,0.228795373,0,No issues detected
6409,100,0,2.69,8.62,0.48,0.4,0,0,0.217291099,0,No issues detected
6410,100,0,2.12,2.96,0.37,1.5,0,0,0.218296053,0,No issues detected
6411,100,0,7.97,35,1.17,1.13,2,0,0.22561853,0,No issues detected
6412,100,0,8.19,27.73,0.95,1,4,0,0.226511093,0,No issues detected
6413,100,0,10.25,13,1,0.5,0,0,0.223017234,0,No issues detected
6414,100,31,58.53,48.33,0.98,3,4,0,0.040195215,0,No issues detected
6415,100,0,4,23.33,0.82,1,0,0,0.232009953,0,No issues detected
6416,100,0,4.32,29.82,0.91,1,0,0,0.232314716,0,No issues detected
6417,100,0,5.4,41.25,1,0.87,0,0,0.228945688,0,No issues detected
6418,100,0,0,1.25,1,-4,0,0,0.163072173,0,No issues detected
6419,99.89,0,2,2.1,1,1.01,0,0,0.231186895,0,No issues detected
6420,100,0,2,2.01,1,1.01,0,0,0.234583343,0,No issues detected
6421,150,7,1,1,-1.5,-0.71,9,0,0.04176759,0,No issues detected
6422,100,0,11,5.14,1,1,0,0,0.22805335,0,No issues detected
6423,80,40,0.03,4,1.55,1,0,0,0.08583494,0,No issues detected
6424,80,40,0.03,4,1.55,1,0,0,0.08583494,0,No issues detected
6425,100,0,2.65,1,8.67,1,3,0,0.105247164,0,No issues detected
6426,100,100,0,0.01,0.74,0.5,0,0,0.068835625,0,No issues detected
6427,95.01,0,0,1,1,1,0,0,0.209072981,0,No issues detected
6428,95.51,0,0,1,1,1,0,0,0.214354241,0,No issues detected
6429,100,0,4.87,20,1,1,0,0,0.232036801,0,No issues detected
6430,100,0,0.06,0.04,1.43,7,0,0,0.152624694,0,No issues detected
6431,100,0,0.06,0.04,1.43,7,0,0,0.152624694,0,No issues detected
6432,100,0,0.06,0.04,1.43,7,0,0,0.152624694,0,No issues detected
6433,100,0,0.06,0.04,1.43,7,0,0,0.152624694,0,No issues detected
6434,100,0,4,4,1,1,0,0,0.234826898,0,No issues detected
6435,100,0,4,8,1,1,0,0,0.234826898,0,No issues detected
6436,100,19,9.16,26.67,1.19,1,0,0,0.192481922,0,No issues detected
6437,100,0,2,1,1,1,0,0,0.23487402,0,No issues detected
6438,100,0,1.5,1,1,1,0,0,0.23481292,0,No issues detected
6439,100,0,2,1,1,1,0,0,0.23487402,0,No issues detected
6440,100,0,10.09,20,1.09,1,1,0,0.22652309,0,No issues detected
6441,88.89,0,16,4.67,1,1,4,0,0.175596634,0,No issues detected
6442,100,0,3.25,3,1,1,0,0,0.233003565,0,No issues detected
6443,100,0,6.5,11.58,1.64,1.12,0,0,0.222402353,0,No issues detected
6444,100,0,6.1,10,1.37,1,0,0,0.230709627,0,No issues detected
6445,100,0,5.7,10,1.27,1,0,0,0.229979879,0,No issues detected
6446,99.05,0,0,0,1.11,-0.25,0,0,0.205932272,0,No issues detected
6447,98.82,0,0,0,1.04,-0.38,0,0,0.204894482,0,No issues detected
6448,100,0,0.64,20,1.09,1,3,0,0.229125974,0,No issues detected
6449,100,22,16.67,14.83,10.47,1,0,0,0.048925522,0,No issues detected
6450,100,12,16.83,24.83,7.24,1,0,0,0.093544794,0,No issues detected
6451,100,0,10,10,1,1,0,0,0.228795373,0,No issues detected
6452,100,0,18,20,1,1,0,0,0.216536967,0,No issues detected
6453,100,0,10,14.29,1,1,0,0,0.228281144,0,No issues detected
6454,100,0,5.62,11,0.97,1,0,0,0.232671646,0,No issues detected
6455,100,0,5.6,11.21,0.89,1,14,0,0.207415438,0,No issues detected
6456,100,0,5.44,11.03,0.98,1,0,0,0.232671646,0,No issues detected
6457,71.43,0,1.7,1.1,6,1.4,0,0,0.056238078,0,No issues detected
6458,100,2,18.08,10,1,1,3,0,0.204223592,0,No issues detected
6459,100,0,50,50,1,1,18,0,0.116859922,0,No issues detected
6460,100,0,24.7,24.7,1,1,28,0,0.162370654,0,No issues detected
6461,100,0,7.22,5.36,1.04,2.8,3,0,0.207038599,0,No issues detected
6462,100,0,6.15,4.23,1.09,1.47,0,0,0.228390269,0,No issues detected
6463,100,0,8.59,27.17,0.97,0.86,0,0,0.230150169,0,No issues detected
6464,100,0,9.29,9.29,1,1,155,0,0.061164589,0,No issues detected
6465,100,0,12.7,12.7,1,1,46,0,0.158476844,0,No issues detected
6466,97.13,4,3.23,15.29,1.02,2,0,0,0.203686741,0,No issues detected
6467,97.97,4,3.23,15.29,1.02,2,0,0,0.20580468,0,No issues detected
6468,97.13,0,3.23,15.29,1.02,2,0,0,0.209936224,0,No issues detected
6469,100,0,0,0,0.71,0.25,0,0,0.223129035,0,No issues detected
6470,100,0,1.46,5.3,1,0.45,0,0,0.224825788,0,No issues detected
6471,100,0,1.88,1.88,1,1,0,0,0.235055743,0,No issues detected
6472,100,0,1.88,0,1.1,-0.29,0,0,0.212296717,0,No issues detected
6473,100,0,3.11,0,1.06,-0.33,0,0,0.213066635,0,No issues detected
6474,100,0,4.14,37.14,1.31,1.17,0,0,0.227569317,0,No issues detected
6475,95.56,0,7.18,26,1,1,0,0,0.212611268,0,No issues detected
6476,100,0,5.32,30.63,0.87,0.89,0,0,0.230806086,0,No issues detected
6477,100,0,5.52,29.43,0.92,0.93,0,0,0.23194964,0,No issues detected
6478,100,0,6.89,5.21,1.42,-0.45,5,0,0.18880782,0,No issues detected
6479,100,0,3,0,1.1,-0.18,0,0,0.214941611,0,No issues detected
6480,100,0,3.45,53.69,1.09,8,0,0,0.136362054,0,No issues detected
6481,95,0,2.7,3,-12.27,1,1,0,0.112767947,0,No issues detected
6482,100,0,4,2,1,1,0,0,0.235016414,0,No issues detected
6483,100,0,7.07,97.71,1.05,3.5,0,0,0.17372312,0,No issues detected
6484,100,0,16.52,128.8,1.17,-1.67,0,3,0.122728667,0,No issues detected
6485,100,0,6.22,1,1,1,0,0,0.234171903,0,No issues detected
6486,100,1,4,4,1.9,1,0,0,0.22286361,0,No issues detected
6487,100,0,3.74,30,1,1.3,0,0,0.232384816,0,No issues detected
6488,100,0,3.68,26.67,1.16,1.71,0,0,0.229096292,0,No issues detected
6489,100,0,0.5,10,1,0.8,1,0,0.22849225,0,No issues detected
6490,100,0,3.19,32,1.24,-0.33,0,0,0.208842667,0,No issues detected
6491,100,5,3.51,76.45,1.15,11,0,0,0.090827884,0,No issues detected
6492,100,1,10.86,30,1,1,0,0,0.225320344,0,No issues detected
6493,100,0,4.51,5.25,1,1,0,0,0.235707427,0,No issues detected
6494,100,0,4.53,33.67,1,1,0,0,0.234604621,0,No issues detected
6495,100,1,7.71,1.57,1.14,1.03,1,0,0.229413967,0,No issues detected
6496,100,0,1.97,0.61,1,1,0,0,0.23487402,0,No issues detected
6497,100,6,3.87,0.5,1.23,1,2,0,0.224617874,0,No issues detected
6498,100,0,4.88,2.44,1,1,0,0,0.234403648,0,No issues detected
6499,100,0,19.77,51,0.81,1,0,0,0.210170799,0,No issues detected
6500,99.66,0,2,2.02,1.01,1,0,0,0.233355652,0,No issues detected
6501,100,0,1.94,2,1.01,1,0,0,0.234583343,0,No issues detected
6502,100,0,11.67,33.33,1,1,0,0,0.226789275,0,No issues detected
6503,100,1,1,1,-1,-1,1,0,0.171453692,0,No issues detected
6504,66.67,8,1.3,0.83,-1.77,-0.73,5,0,0.01306226,0,No issues detected
6505,100,0,10.35,95.12,0.89,0.33,0,0,0.194447277,0,No issues detected
6506,100,0,5.17,5.17,1.27,1.27,0,0,0.228644116,0,No issues detected
6507,100,0,8.52,8.52,1.26,1.26,0,0,0.225673299,0,No issues detected
6508,100,0,10.98,98,1,5,0,0,0.164082456,0,No issues detected
6509,99.61,0,1.37,89.33,0.97,0.67,0,0,0.205153619,0,No issues detected
6510,100,0,0.72,209.25,0.98,0.56,0,3,0.128713154,0,No issues detected
6511,99.16,0,1.08,107.37,1.01,0.45,0,0,0.184547034,0,No issues detected
6512,100,0,51,50,5.5,1,0,0,0.082068583,0,No issues detected
6513,100,0,23.54,28,2.17,0.5,0,0,0.17794758,0,No issues detected
6514,95.65,0,6.36,13.33,0.88,1,0,0,0.214904765,0,No issues detected
6515,100,0,8.15,13.33,0.95,1,0,0,0.232082745,0,No issues detected
6516,100,0,10,8,0.8,0.67,0,0,0.226511008,0,No issues detected
6517,100,0,8,8,1,1,0,0,0.232701229,0,No issues detected
6518,100,0,0.2,8.8,1.09,1.25,0,0,0.231874093,0,No issues detected
6519,100,0,0.21,54,1.2,1,0,0,0.224320107,0,No issues detected
6520,100,0,2.21,2,1,1,0,0,0.235044976,0,No issues detected
6521,100,0,2.54,1,5.6,1,3,0,0.159704927,0,No issues detected
6522,100,0,1.9,10.83,0.96,1,0,0,0.234117464,0,No issues detected
6523,100,0,1.33,2,0.93,2,0,0,0.222462131,0,No issues detected
6524,100,0,10,5,0.56,1,0,0,0.226965003,0,No issues detected
6525,100,0,6.61,0,1,1,0,0,0.233137496,0,No issues detected
6526,100,1,10,2,1,1,0,0,0.227905488,0,No issues detected
6527,100,0,7.71,8,1,1,0,0,0.232701229,0,No issues detected
6528,100,0,8,9,1,1,0,0,0.232577148,0,No issues detected
6529,100,0,8.11,8,1,1,0,0,0.232701229,0,No issues detected
6530,102.4,7,0.93,4.5,0.95,0.5,0,0,0.195866777,0,No issues detected
6531,100,0,0.53,20,1.19,1,3,0,0.227531605,0,No issues detected
6532,100,0,0,0,1.25,0.14,0,0,0.219707205,0,No issues detected
6533,100,0,0,0,1.75,1.5,0,0,0.21685606,0,No issues detected
6534,93.75,530,0,5.92,1.04,1,0,0,-0.042705026,1,No issues detected
6535,100,309,3.94,25.63,1.19,0.5,0,0,-0.011360556,1,No issues detected
6536,100,5,1.2,1.2,0.91,1,0,0,0.226013666,0,No issues detected
6537,100,5,1.14,1.3,1,1.02,0,0,0.227413757,0,No issues detected
6538,100,0,90,90,1,1,0,0,0.106531233,0,No issues detected
6539,100,0,12.71,34,1.06,2.5,0,0,0.20610945,0,No issues detected
6540,100,0,1,1.5,1,1,0,0,0.235254596,0,No issues detected
6541,100,0,10.53,40,1.2,0.08,0,0,0.210322592,0,No issues detected
6542,100,0,14.86,45.25,1.13,1.33,0,0,0.213452114,0,No issues detected
6543,100,0,12.97,70,0.92,0.5,0,0,0.205132623,0,No issues detected
6544,100,0,5.04,8.08,0.9,0.8,0,0,0.230517653,0,No issues detected
6545,100,0,32.4,32.4,1,1,0,0,0.187821171,0,No issues detected
6546,100,0,0.1,0.1,1,1,0,0,0.236469156,0,No issues detected
6547,100,1,0.24,0.52,1.06,1.5,0,0,0.227114964,0,No issues detected
6548,100,0,12.33,25.57,1.11,0.88,0,0,0.22474672,0,No issues detected
6549,100,0,6.46,29.5,0.89,0.46,0,0,0.223384718,0,No issues detected
6550,100,0,3.24,6.36,1,1,0,0,0.234504904,0,No issues detected
6551,100,1,1.58,8,1.1,1,0,0,0.232393253,0,No issues detected
6552,100,0,0.23,1,1,1,0,0,0.234998342,0,No issues detected
6553,100,0,10,10,1,1,0,0,0.228795373,0,No issues detected
6554,100,0,10,10,1,1,0,0,0.228795373,0,No issues detected
6555,100,0,10,10,1,1,0,0,0.228795373,0,No issues detected
6556,100,0,10,10,1,1,0,0,0.228795373,0,No issues detected
6557,100,0,3.7,1,1,1,0,0,0.235237481,0,No issues detected
6558,100,0,10.67,6,1,1,3,0,0.222924472,0,No issues detected
6559,97.97,4,3.23,15.29,1.02,2,0,0,0.20580468,0,No issues detected
6560,98.74,0,6.35,6.81,1.03,2,0,0,0.220534561,0,No issues detected
6561,100,0,9.6,13.75,1.25,1.14,0,0,0.224128052,0,No issues detected
6562,100,0,6.99,13.18,1.34,1.22,0,0,0.227286824,0,No issues detected
6563,100,0,6.67,6,1,1,3,0,0.228602739,0,No issues detected
6564,100,0,15.93,180,1.17,1,0,3,0.15035679,0,No issues detected
6565,100,0,26.85,39.27,1,1,0,0,0.200807034,0,No issues detected
6566,100,0,30.94,38.59,1,1,0,0,0.18587793,0,No issues detected
6567,100,0,7.88,39.5,0.89,1,0,0,0.229015215,0,No issues detected
6568,100,0,6.97,24,0.88,1,0,0,0.228604931,0,No issues detected
6569,100,0,10.27,39.5,0.86,1,0,0,0.225032695,0,No issues detected
6570,100,0,0,8,0.91,1,1,0,0.23304762,0,No issues detected
6571,100,342,3.31,20.45,1.16,1.83,0,0,-0.012789514,1,No issues detected
6572,100,322,4.57,27.92,1.14,0.86,7,0,-0.024195264,1,No issues detected
6573,88.89,0,4.67,22.35,1,1,0,0,0.187396156,0,No issues detected
6574,77.78,0,3.11,40.96,1,1,0,0,0.1472897,0,No issues detected
6575,100,0,3.97,3.67,1,1,0,0,0.234286462,0,No issues detected
6576,100,0,4.85,4.35,1,1,0,0,0.235096032,0,No issues detected
6577,100,0,1,5,1,1,0,0,0.234954437,0,No issues detected
6578,100,0,28.24,4.56,1,1,0,0,0.194678048,0,No issues detected
6579,100,0,4.07,5.3,0.96,1,0,0,0.235383538,0,No issues detected
6580,100,0,0.71,10,1,-0.22,0,0,0.21144405,0,No issues detected
6581,100,0,0,0,0.98,3,0,0,0.211861055,0,No issues detected
6582,100,0,17.03,17.03,0.91,0.91,3,0,0.205822346,0,No issues detected
6583,100,0,5.54,11.04,0.98,1,8,0,0.222908031,0,No issues detected
6584,100,0,5.56,10.28,1,1,0,0,0.232833028,0,No issues detected
6585,100,0,17.07,17.07,1,1,3,0,0.211401887,0,No issues detected
6586,100,0,4.87,20,1,1,0,0,0.232036801,0,No issues detected
6587,100,1,0,0.08,0.77,0.5,20,0,0.174004668,0,No issues detected
6588,100,0,8.99,15,1.09,2.67,0,0,0.208246429,0,No issues detected
6589,100,0,12.82,20,1.1,3,0,0,0.201926922,0,No issues detected
6590,25,8,2.5,14,1.14,1,0,0,0.036067001,0,No issues detected
6591,50,12,3.86,18.67,2.06,2,0,0,0.016502028,0,No issues detected
6592,100,0,1.97,0.61,1,1,0,0,0.23487402,0,No issues detected
6593,100,0,6.17,11,0.96,1,0,0,0.233136899,0,No issues detected
6594,100,0,5.95,11,1,1,0,0,0.233463146,0,No issues detected
6595,100,0,13.78,14.03,1,1,36,0,0.169752409,0,No issues detected
6596,100,0,12.88,12.88,1,1,528,4,-0.037450708,1,Your Delivered Defects value looks very high compared to normal (atleast 43 times higher)
6597,200,5,1.5,0.95,-0.95,-0.63,3,0,0.051645769,0,No issues detected
6598,100,0,5.92,12.5,0.96,1,0,0,0.234227878,0,No issues detected
6599,96.43,0,0,0,1,1.57,0,0,0.208184726,0,No issues detected
6600,90.91,0,18.94,0,1,5.33,0,0,0.120966139,0,No issues detected
6601,109.09,0,0,0,1.26,0.83,0,0,0.19414577,0,No issues detected
6602,100,0,3.73,3.96,1,1,0,0,0.234252039,0,No issues detected
6603,100,0,3.19,2.87,1,1.09,0,0,0.232040526,0,No issues detected
6604,100,0,1.89,0.59,1.01,1.57,0,0,0.228441745,0,No issues detected
6605,100,0,10.15,96.67,1.15,1,0,0,0.202150661,0,No issues detected
6606,100,2,9.37,4,2.02,1,0,0,0.21062835,0,No issues detected
6607,99.5,1,2.04,30,1,1,0,0,0.230779362,0,No issues detected
6608,104.58,2,2.24,16,1.04,2,0,0,0.194431447,0,No issues detected
6609,100,1,11.48,10,1,1,0,0,0.226716101,0,No issues detected
6610,100,1,12.5,10,1,1,0,0,0.224410908,0,No issues detected
6611,95.56,0,10.88,26,0.94,1,0,0,0.211420919,0,No issues detected
6612,100,0,6.67,6,1,1,3,0,0.228602739,0,No issues detected
6613,100,0,3.44,28.71,0.95,0.94,0,0,0.231653809,0,No issues detected
6614,100,0,17.25,3,1,1,19,0,0.180327517,0,No issues detected
6615,100,0,1,1.06,1.11,1.17,4,0,0.227417908,0,No issues detected
6616,100,0,0.95,1.02,1.09,1.19,3,0,0.22884148,0,No issues detected
6617,100,0,7.4,26,1.03,0.67,0,0,0.227275589,0,No issues detected
6618,100,1,0,94.38,0.48,-4,0,0,0.118247846,0,No issues detected
6619,91.67,14,0,34.29,1.25,2.33,0,0,0.136188854,0,No issues detected
6620,100,12,2.45,4.44,0.96,4,0,0,0.176177789,0,No issues detected
6621,100,0,6.22,1,1,1,0,0,0.234171903,0,No issues detected
6622,100,0,5.86,3.3,1.03,1.03,0,0,0.233147931,0,No issues detected
6623,100,0,6.42,3.7,0.87,1.08,0,0,0.229806878,0,No issues detected
6624,100,0,7.6,2.59,0.86,1.08,0,0,0.230433719,0,No issues detected
6625,99.89,0,2,2.05,1,0.99,0,0,0.231186895,0,No issues detected
6626,99.89,0,2,2.09,1,1.01,0,0,0.231186895,0,No issues detected
6627,100,0,5.31,7.24,0.71,0.34,0,0,0.220663417,0,No issues detected
6628,100,0,4.88,6.72,1.09,0.79,0,0,0.231653101,0,No issues detected
6629,100,11,1,10,0.88,1,0,0,0.219571761,0,No issues detected
6630,100,0,4.15,1,1,1,0,0,0.235306684,0,No issues detected
6631,100,0,1.78,223.64,0.99,0.5,0,3,0.129313053,0,No issues detected
6632,98.77,0,1.72,128.14,1.02,0.62,0,3,0.179100617,0,No issues detected
6633,100,0,4,2,1.89,1,0,0,0.224335413,0,No issues detected
6634,100,1,6.71,3,1.63,1,0,0,0.221612401,0,No issues detected
6635,100,0,4.76,56,0.91,1.25,0,0,0.224757056,0,No issues detected
6636,100,0,3.24,12.14,1.23,2.25,0,0,0.214881651,0,No issues detected
6637,100,0,2.05,17.59,1.1,1.2,0,0,0.231462158,0,No issues detected
6638,100,0,5.94,26,1,1,0,0,0.230290897,0,No issues detected
6639,100,0,6.86,40,1.09,1,0,0,0.230351699,0,No issues detected
6640,100,0,6.78,22,1.02,1,0,0,0.229504742,0,No issues detected
6641,100,0,7,40,1.04,1,0,0,0.230237958,0,No issues detected
6642,100,0,24,26.09,1,0.76,0,0,0.205763296,0,No issues detected
6643,100,0,6.68,9.33,0.9,0.86,0,0,0.22876002,0,No issues detected
6644,100,0,0.56,0.34,1,1,0,0,0.234611044,0,No issues detected
6645,100,0,0.23,1,1,1,0,0,0.234998342,0,No issues detected
6646,100,143,0,6.63,1.03,1,0,0,0.058760128,0,No issues detected
6647,100,0,3.56,7.27,1.07,0.5,0,0,0.227357387,0,No issues detected
6648,100,0,8.06,42,1,1,0,0,0.230016544,0,No issues detected
6649,100,0,4.14,41.33,1.69,1,1,0,0.221170094,0,No issues detected
6650,100,0,3.71,41.33,1.62,1,1,0,0.222893067,0,No issues detected
6651,100,0,0.19,0.16,1.13,1.29,0,0,0.229810494,0,No issues detected
6652,100,0,1.83,2.41,1,1,0,0,0.235055743,0,No issues detected
6653,100,0,22.78,50,1,1,0,0,0.203133343,0,No issues detected
6654,100,0,7.05,25.5,0.84,0.67,0,0,0.227618734,0,No issues detected
6655,100,0,8.32,28.4,1.08,1.25,0,0,0.229567885,0,No issues detected
6656,100,0,13.22,39.2,0.72,0.71,0,0,0.219874279,0,No issues detected
6657,100,0,3.6,5.25,1,1,0,0,0.234504904,0,No issues detected
6658,100,0,15.91,92,1.11,-0.39,0,0,0.169901473,0,No issues detected
6659,100,14,4.05,36.64,1.27,-2,0,0,0.148801415,0,No issues detected
6660,100,0,6.22,1,1,1,0,0,0.234171903,0,No issues detected
6661,100.76,15,1.51,1.21,-1.63,-1.19,16,0,0.088790214,0,No issues detected
6662,100.73,21,1.44,1.2,-1.5,-1.18,22,0,0.074136891,0,No issues detected
6663,100,0,5.75,2.57,1.12,1.06,0,0,0.231197569,0,No issues detected
6664,100,0,4.82,35,0.97,1.33,0,0,0.230590226,0,No issues detected
6665,100,0,4.43,13.62,1.03,1.12,0,0,0.232478452,0,No issues detected
6666,50,1,3.58,6.75,1.5,1,0,0,0.055221195,0,No issues detected
6667,100,0,3.59,40.05,1.11,4.4,0,0,0.19806534,0,No issues detected
6668,100,4,3.74,76.11,1.05,9,0,0,0.109656642,0,No issues detected
6669,100,0,3.4,0,1.07,-0.03,0,0,0.215117102,0,No issues detected
6670,100,4,3.96,87.7,1.09,2,0,0,0.191161832,0,No issues detected
6671,100,0,0.4,0.13,1,1,0,0,0.236469156,0,No issues detected
6672,100,0,1.94,23,1.18,1,355,4,-0.03595724,1,Your Delivered Defects value looks very high compared to normal (atleast 43 times higher)
6673,100,0,1.97,26,1.17,1,355,4,-0.036742485,1,Your Delivered Defects value looks very high compared to normal (atleast 43 times higher)
6674,100,0,2.12,23.7,1.21,0.91,355,4,-0.040880665,1,Your Delivered Defects value looks very high compared to normal (atleast 43 times higher)
6675,100,0,7.14,22,1.07,1,0,0,0.230726038,0,No issues detected
6676,100,0,7,9,1,1.2,0,0,0.229138682,0,No issues detected
6677,100,0,8.52,8.52,1.26,1.26,0,0,0.225673299,0,No issues detected
6678,100,30,2.41,57.06,1.02,0.82,0,0,0.164142498,0,No issues detected
6679,100,0,8.65,1,-7.4,1,16,0,0.135478359,0,No issues detected
6680,100,0,1,5,1,1,0,0,0.234954437,0,No issues detected
6681,90.48,0,7.42,47.67,0.81,3,1,0,0.153932088,0,No issues detected
6682,100,0,7.3,54,1.05,1,0,0,0.225703994,0,No issues detected
6683,90.48,0,8.7,29.5,1,1,0,0,0.190074712,0,No issues detected
6684,100,0,28.73,0.8,1,1,0,0,0.19578957,0,No issues detected
6685,100,0,23.92,0.8,1,1,0,0,0.207872433,0,No issues detected
6686,100,0,28.21,1.23,1,1,0,0,0.195462135,0,No issues detected
6687,100,2,7.95,30.33,0.85,4,0,0,0.195671333,0,No issues detected
6688,100,0,0.55,20,1.13,1,3,0,0.227531605,0,No issues detected
6689,100,0,0.55,20,1.13,1,3,0,0.227531605,0,No issues detected
6690,100,11,4,0,1.8,0.5,0,0,0.200061372,0,No issues detected
6691,100,0,8.69,45,0.82,1,0,0,0.225009123,0,No issues detected
6692,100,0,4,0.67,2.5,-1,0,0,0.183419852,0,No issues detected
6693,100,0,40.28,2.63,1,1,0,0,0.170670681,0,No issues detected
6694,100,0,34.56,1.05,1,1,0,0,0.184680633,0,No issues detected
6695,100,0,3.63,4,1,1,0,0,0.234757588,0,No issues detected
6696,95.56,0,7.18,26,1,1,0,0,0.212611268,0,No issues detected
6697,100,0,8,8,1,1,1,0,0.231724685,0,No issues detected
6698,100,0,8,8,1,1,0,0,0.232701229,0,No issues detected
6699,100,0,8,8,0.71,0.69,0,0,0.228186914,0,No issues detected
6700,100,0,0.65,9.75,2.73,1,0,0,0.207566807,0,No issues detected
6701,100,0,7.97,8,1,1,0,0,0.232701229,0,No issues detected
6702,99.89,0,2,2.02,1.01,1.03,0,0,0.231186895,0,No issues detected
6703,97.13,0,3.23,15.29,1.02,2,0,0,0.209936224,0,No issues detected
6704,100,0,1.97,0.61,1,1,0,0,0.23487402,0,No issues detected
6705,100,0,2.15,1.5,1.02,1,0,0,0.235044976,0,No issues detected
6706,100,6,3.87,0.5,1.15,1,13,0,0.199132501,0,No issues detected
6707,100,0,2.16,3.07,1,1,0,0,0.234062047,0,No issues detected
6708,100,0,2.86,3.07,1,1,0,0,0.233095169,0,No issues detected
6709,100,0,1.34,2.49,1,1,0,0,0.234522185,0,No issues detected
6710,100,24,0.14,0,0.98,2.29,0,0,0.164445919,0,No issues detected
6711,100,0,0,0,0.88,3,0,0,0.210096441,0,No issues detected
6712,100,0,5.22,20,0.83,0.67,0,0,0.230850346,0,No issues detected
6713,100,0,0.52,20,1,1.25,0,0,0.230396896,0,No issues detected
6714,93.27,29,4.93,101.38,1.27,2.6,1,0,0.073815016,0,No issues detected
6715,100,3,9.84,3,1.11,1,0,0,0.221139891,0,No issues detected
6716,100,3,9.86,4,1.25,1,1,0,0.221690102,0,No issues detected
